,종가
786,"[6740.0, 6948.637627959251, 6948.805006643136, 7131.828731735548, 7130.635884463788, 7164.075233285627, 7165.312791481614, 7169.261601999403, 7174.96344239389, 7478.846667718143, 7481.748159391806, 7607.290606083349, 7599.062575384821, 7621.936945584914, 7855.167204140608]"
787,"[3780.0, 3780.0, 3780.0, 3780.0, 3916.642857909202, 4044.144956509272, 4287.21284704407, 4554.234876165788, 4969.5029116670285, 5226.260654717684, 5518.636613259712, 5746.713384975989, 5958.281838258107, 6151.936929623285, 6279.343331158162]"
788,"[7090.0, 7090.0, 7090.0, 7090.0, 7090.0, 7090.0, 7090.0, 7090.0, 7090.0, 7160.162962719797, 7165.157184392214, 7166.328239450852, 7165.859465574225, 7165.831928104162, 7168.556749021013]"
789,"[6580.0, 6658.57289147377, 6911.482216775417, 6939.472285285591, 6938.5316933617, 7294.933290824294, 7403.365061417222, 7395.900744944811, 7787.6303049996495, 7927.238760605454, 7999.903496161103, 8212.830170705914, 8371.206023789942, 8448.506283655763, 8502.885954201221]"
790,"[8824.354203253984, 9368.493758887053, 9465.382221117616, 9466.352017074823, 9469.929011702538, 9485.21838976536, 9550.530018478632, 9492.679454959929, 9557.53379159048, 9515.608918502927, 9636.699245546013, 9490.111560817808, 9768.945642318577, 9709.194524280727, 9737.789218533782]"
791,"[341.0, 341.0, 430.108676379919, 430.161898869276, 443.4874180704355, 446.5158355921507, 454.73285935670134, 463.07442245334386, 454.75762807130815, 483.0132531046867, 525.0018820233643, 543.1396249063313, 570.0079179227351, 562.0390400126577, 601.4038968734443]"
792,"[1415.0, 1426.0916574001312, 1430.9965176582336, 1473.5719443162284, 1474.1704366207123, 1504.2624216477077, 1504.6516974369686, 1546.3061216076214, 1544.0047734876473, 1570.7428301659722, 1571.4432973464332, 1607.685675253471, 1610.3835460742316, 1645.4854253530502, 1645.3547203242779]"
793,"[5068.895274102688, 5162.79810120662, 5162.794911712408, 5228.5325358559685, 5385.623957365751, 5368.332227567832, 5607.714198405544, 5680.737399359545, 5570.322989622752, 5828.558548142513, 5948.873951137066, 5985.698977907499, 5999.837437452128, 6055.111121634643, 5950.468017356471]"
794,"[21453.76783378422, 22011.66333315273, 22029.130637521543, 22382.07596508165, 22519.810348823667, 22572.5309120367, 22526.03537697345, 22566.15436851978, 22481.03708362828, 22471.20018746083, 23601.01911596333, 24241.17298660179, 24217.06556646774, 24219.207582585514, 25010.002853100497]"
795,"[3621.3208397229514, 3675.0704053243, 3753.9951289892197, 3751.3319557905197, 3819.7879224618277, 3803.8807407617564, 3758.366122484207, 3785.387390812238, 3798.110234419505, 3801.4018515745797, 3795.711610237757, 3823.4742473860583, 3807.8143467505774, 3805.721880197525, 3805.240910887718]"
796,"[2091.3101072361073, 2211.530457610885, 2327.1629060556493, 2451.382854258021, 2572.9055769741535, 2691.2668108940125, 2797.9166779418783, 2904.5786243925495, 3019.7731555004916, 3116.4133200546107, 3251.6244092335305, 3337.805274402102, 3459.2153919736547, 3541.3834203531346, 3605.537120650212]"
797,"[9202.143098056316, 9510.220970392227, 9699.28357464075, 9836.85377049446, 9817.325254559517, 9842.939783625305, 9861.119324833155, 9777.707658439873, 9752.235569119453, 10068.312204140238, 10067.164100438355, 10568.390083249658, 9830.11944456771, 9823.376604735851, 9922.61380892992]"
798,"[9990.0, 9990.0, 9990.0, 9990.0, 10295.939005792141, 10363.046765461564, 10469.273366451263, 10705.966206014156, 10562.789747897536, 11056.089633539319, 10295.644438225776, 11090.127308454365, 11705.700151219964, 11036.051529221237, 11276.404412925243]"
799,"[17600.0, 18133.55691234271, 18227.914993291102, 18176.27355138461, 18241.269440998636, 18226.55319571495, 18545.866285761196, 18373.4697731336, 19010.41020366053, 18754.349561134975, 18889.3118391186, 19558.884220250573, 19658.225859751303, 19568.319036687415, 19814.06813065211]"
800,"[4463.638511568308, 4490.097929909826, 4498.708728417754, 4493.928839907051, 4593.827591240407, 4492.741771701723, 4517.683239415288, 4516.8478199765095, 4512.958158230409, 4525.262054339051, 4612.185536386445, 4620.218667552806, 4629.881924580783, 4658.627914886923, 4669.436501324177]"
801,"[11493.488121032715, 12008.110991120338, 12239.506399383148, 12505.832667152086, 13450.275366008282, 13459.881190458935, 14133.358220010996, 14880.369050304094, 14851.772775749365, 15576.505783696972, 16105.068588505188, 16005.203441778818, 17116.577646136284, 17573.490195473038, 17483.90305613478]"
802,"[318.0, 318.0, 346.65335178971293, 343.5415684580803, 361.36355668902394, 363.1069328159094, 360.7849190920591, 382.10975732505324, 376.86312920749185, 406.50099513232703, 397.89006656408316, 455.8711811512709, 406.6155482381582, 439.2302385360003, 471.01764287911357]"
803,"[1167.9633016248542, 1167.7578326702119, 1169.554785446326, 1216.6643901546795, 1278.7096942106882, 1351.1320585568744, 1516.259165128072, 1558.257153757413, 1732.2444809158642, 1786.6082709232967, 1854.0371067762376, 1867.1558205286663, 1914.7281423330307, 1956.344595936934, 2067.706007874012]"
804,"[29199.352015927434, 29541.34909451008, 29538.609443753958, 29714.42607410252, 29721.72942213714, 29718.90014782548, 29717.6121224463, 29774.98130824417, 29822.779131769203, 29843.376752017066, 29833.898632004857, 29896.015600679093, 30059.36012236867, 30127.396662547253, 30118.432701034468]"
805,"[864.9424098730087, 879.4565584301948, 932.8704891979694, 991.4417441725731, 1029.2046242058277, 1049.6442474782466, 1072.2920497119426, 1119.9922240912913, 1183.5883706867694, 1220.343113476038, 1259.353259807825, 1278.05380731225, 1288.5466638386247, 1375.238089030981, 1388.251731723547]"
806,"[1100.6525444885094, 1100.8526153763135, 1100.9541581968467, 1100.7458674112954, 1100.6041522622106, 1107.655939377844, 1109.6744268983603, 1113.8037623651326, 1106.5608592908827, 1113.398019079119, 1117.0054325535893, 1119.9045772561803, 1117.6343323240676, 1119.9500058194, 1122.6506400778887]"
807,"[767.0, 767.0, 767.0, 767.0, 767.0, 768.6275055047124, 768.3319515840461, 767.0, 767.7753808043276, 767.0, 769.1204345436147, 769.2492201483499, 784.167471986264, 779.7628798335791, 784.9834595472862]"
808,"[5650.0, 5786.471062898636, 5786.084422469139, 5939.170876145364, 5942.196899652482, 6137.6164346933365, 6137.361714243889, 6307.841578125954, 6312.092983722687, 6451.0275065898895, 6456.010156869888, 6564.208099246025, 6574.543745815754, 6695.908689498901, 6689.840206503868]"
809,"[935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.0, 935.8688067964589, 935.0, 935.4802164832752, 935.0]"
810,"[3386.6535327831903, 3476.681309600671, 3474.4928316871324, 3494.834282308817, 3557.65361298124, 3608.8938671549163, 3638.008087833722, 3675.882299482822, 3704.293985356887, 3727.9054591457048, 3744.7845437924066, 3764.983852451046, 3802.7793697814145, 3865.8740001221495, 3878.667217945059]"
811,"[6340.000000000001, 6410.039156019688, 6416.508773343017, 6492.253954167168, 6506.588646003356, 6535.371469230702, 6573.014804607878, 6588.466073069722, 6669.906074133857, 6695.115734662861, 6740.852448875706, 6768.392293874796, 6774.826151218266, 6824.166532251985, 6896.354080015172]"
812,"[1054.9459947983423, 1055.418256052335, 1070.310300330321, 1094.309186454614, 1112.0631526470183, 1170.923781512181, 1204.3090629458427, 1205.5127229690552, 1244.886684159438, 1267.6738300045333, 1269.4340991755325, 1294.5433207472167, 1313.1352082431317, 1337.8895196318626, 1388.8692406872908]"
813,"[714.0, 714.0, 714.0, 714.0, 722.4304170047243, 722.8311305574607, 722.4526750206946, 722.5780962737898, 721.8213575961689, 722.0862161333362, 722.1702352754772, 719.5420618336648, 723.008388848106, 721.2764519023399, 721.7871467970311]"
814,"[8880.0, 8880.0, 8880.0, 8979.982173879942, 8954.234470486641, 9090.253200670084, 9050.126282194009, 9124.421378480893, 9137.484960757196, 9151.679314648112, 9124.374642918507, 9243.723148810368, 9356.73076146748, 9361.629217257103, 9355.55371086796]"
815,"[560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0, 560.0]"
816,"[7851.585737903913, 7862.843630592028, 7879.13159485658, 7939.758453766505, 8021.840258955955, 8067.109362125396, 8084.703608095645, 8036.942791208624, 8044.192042733232, 8100.5033251047125, 8184.069591800371, 8309.50597500801, 8322.838927308718, 8207.133344133696, 8247.540977438292]"
817,"[8650.0, 8722.401678244274, 8744.575090001028, 8715.03649684973, 8725.340236264281, 8793.187532613676, 8775.791204623878, 8753.891947711507, 8749.170139903823, 8756.949506951185, 8716.185098047059, 8761.44786357445, 8798.55483546108, 8808.424191189735, 8793.291340338066]"
818,"[7190.0, 7190.0, 7395.952718615532, 7397.293663442135, 7673.958637595177, 7713.501935839652, 7850.7373488247395, 7852.426785647869, 7932.688082285225, 7930.690982744098, 8004.4532471746215, 8035.209562502801, 8105.3382620960465, 8144.223925493658, 8216.245852038264]"
819,"[5100.0, 5105.2489468455315, 5106.443199925125, 5170.653697103262, 5174.534203708172, 5187.570013105869, 5192.933942452073, 5187.112170625478, 5204.078214019537, 5193.456128127873, 5187.757149636745, 5162.364179231226, 5176.753253228963, 5167.17520916136, 5178.405515505001]"
820,"[3046.146574318409, 3063.9205965002384, 3101.226683576902, 3133.5356861551604, 3211.101928532124, 3219.7697709302106, 3303.9440752367177, 3355.8121207555137, 3375.5040820837025, 3505.503402868907, 3541.414014150699, 3654.830899258455, 3691.4343785345554, 3759.1681014895444, 3819.4702269633613]"
821,"[12550.0, 12583.548265869418, 12581.846662486592, 12592.304837604363, 12579.046289448936, 12586.465330322582, 12588.568890676834, 12593.596877092496, 12615.781216450656, 12673.185317118961, 12596.221985168133, 12590.190648442755, 12606.701083046695, 12610.03195359682, 12643.54584666745]"
822,"[3578.5415847646073, 3579.7372934936234, 3580.825396167735, 3627.839225331942, 3602.3579122126102, 3609.0810241488116, 3644.493647801379, 3588.773604873568, 3625.8259773161262, 3627.376088510888, 3635.160258623461, 3653.103547922025, 3657.921486995183, 3660.2526261882545, 3658.2172366557643]"
823,"[2556.273415148258, 2556.0457258323827, 2555.6643850902715, 2597.29333345592, 2598.541217232744, 2598.0132481455803, 2600.3788629720607, 2611.1049090872207, 2599.861565803488, 2605.5416473504156, 2678.3366729825116, 2724.4247799078003, 2719.743995490174, 2737.7334038515887, 2739.5709239294133]"
824,"[6520.0, 6882.172330737114, 7065.646345078944, 7117.50167480111, 7473.315696723759, 7682.837338399141, 7952.776141230016, 8106.48423564434, 8302.027077876031, 8401.129643388093, 8692.195984501392, 8872.25434948504, 9232.934731349347, 9403.369556382298, 9466.357594303787]"
825,"[8300.0, 8479.478459656239, 8473.949528336525, 8475.956580638885, 9133.588052392006, 9082.814219295979, 9424.691632688046, 9351.803389042616, 9662.608022987843, 9761.170941740274, 9583.413690924644, 10064.562298404053, 9646.555732097477, 10267.069312632086, 11280.365127176046]"
826,"[4923.636407107115, 5062.373010993004, 5059.6489293426275, 5074.664309442043, 5147.269924074411, 5368.936152040959, 5562.448412711732, 5659.418902169914, 5719.067672275007, 5867.730500668287, 6128.391799092293, 6182.073093065992, 6241.408587798185, 6449.00907728076, 6409.577053852379]"
827,"[930.8322908083596, 930.738602956136, 947.1417473951975, 952.7008545796076, 959.5531825621923, 957.8253306945164, 963.4417181412379, 965.1092564264933, 960.4599737723668, 970.2410058975219, 984.7449938853581, 1013.7035497824351, 1022.9364089965819, 1019.937339524428, 1014.0568683755894]"
828,"[3880.0, 3920.6439345479007, 3999.4952327211695, 3996.701320101817, 4059.724682480097, 4172.008918374777, 4188.207004964352, 4200.580160103738, 4212.919358853251, 4396.809131798645, 4471.424264616022, 4392.222131634751, 4371.607173241675, 4564.909319390853, 4645.747091280917]"
829,"[4925.0, 4960.908005411426, 4979.952487821381, 4987.995997990171, 4970.274945312801, 4987.390905382732, 5092.31043147544, 5071.400376713524, 5170.760454381039, 5212.939411389331, 5427.848684862256, 5103.598740464076, 5234.545204179982, 5483.799105994403, 5258.800921946143]"
830,"[2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0, 2700.0]"
831,"[2175.680064558983, 2192.827103585005, 2198.947995752096, 2200.909566283226, 2198.0005402863026, 2193.709137290716, 2192.3381355404854, 2185.7241621613503, 2181.690075546503, 2175.5349030718207, 2184.0510752797127, 2181.0188715159893, 2186.4702494442463, 2186.342733204365, 2183.3433087170124]"
832,"[2267.5828193922835, 2326.7417658567424, 2327.9863832791643, 2318.15238743027, 2323.1671763062477, 2325.8293229937553, 2303.814027080933, 2304.205543200175, 2300.5062727214145, 2306.912641604741, 2315.127043938885, 2316.68026509881, 2309.240630467733, 2314.1969125941396, 2317.391643293202]"
833,"[5234.611668129762, 5337.876098195712, 5402.873506426812, 5569.5620827674875, 5585.761626670758, 5772.342554916938, 5891.637563159069, 5897.900713155667, 5837.227927616487, 5683.47206513087, 5709.970535993576, 5727.157313207786, 5964.816353609164, 5928.916761944692, 5900.136475692193]"
834,"[9737.695344607035, 9737.659928480785, 9735.577985167503, 9734.422998706501, 9740.082603931429, 9740.316209435465, 9743.127543171247, 9739.133026917776, 9745.473197738329, 9795.42774083217, 9803.074606378874, 9798.755207419395, 9804.676997164886, 9807.220493892828, 9802.439929584662]"
835,"[3052.032752148807, 3074.1894121902687, 3067.1738256700337, 3118.9911738969386, 3122.4606660505133, 3196.039563572655, 3195.0937473525605, 3216.5380757302046, 3229.7578648974495, 3241.7653410540274, 3267.7483040373772, 3287.7341762146293, 3308.7788244476537, 3382.3381804511882, 3393.744523928035]"
836,"[3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995, 3969.9999999999995]"
837,"[17500.0, 17500.0, 17695.4617065688, 17704.006096969046, 17764.149787835777, 17854.41975171367, 17879.242599631347, 17877.516236156225, 17930.753754296653, 18083.510387611266, 18054.495779564604, 18172.454798283678, 18329.33882779131, 18057.769036541384, 18312.896580435336]"
838,"[2900.0, 2900.0, 2903.6092875152826, 2907.6388585070767, 2910.254412790139, 2999.7502916477, 3041.3683535531163, 3059.881910781066, 3174.7682191928225, 3176.085130572319, 3134.3758820494013, 3195.105064511299, 3246.212110122045, 3088.385137127091, 3325.556150972843]"
839,"[4330.0, 4330.0, 4330.0, 4330.0, 4373.474056288599, 4446.5694312900305, 4615.374167665838, 4660.554750204085, 4585.038993641734, 4620.015200227499, 4610.709489285946, 4616.237915948033, 4626.021722465754, 4619.599277719855, 4624.970094695687]"
840,"[1944.9999999999998, 1961.762406223764, 1961.4216957986353, 1961.6158748293917, 1961.7671820754185, 1963.6110791717267, 1963.5016298907187, 1965.9867003769612, 1966.3100980063125, 1967.6211205008437, 1967.7293565853806, 1971.903477317343, 1971.1283163330515, 1974.1157823102546, 1973.5502693992264]"
841,"[8450.0, 8571.521493196487, 8601.299362927675, 8603.306774795055, 8625.21374642849, 8772.16913074255, 8768.49067017436, 8918.544273376465, 9148.975513875484, 9353.526051342487, 9817.034608125687, 9623.359808325768, 9648.013834059238, 9719.6608646214, 9933.75693038106]"
842,"[1637.3316207254927, 1676.7622266436617, 1686.121213498215, 1729.8361491908631, 1729.2312317987285, 1729.4692691961925, 1734.4938827020428, 1739.3082140820723, 1745.0026371181013, 1738.5434695283573, 1797.5517739144464, 1819.1688236080008, 1786.9649519411225, 1823.5037752054632, 1884.886198059966]"
843,"[27334.953857039414, 27327.90583991756, 27717.193159287177, 27695.93600633554, 27692.607275834307, 27650.235701799393, 27654.577885766827, 27605.361342728138, 27604.800149103005, 27582.108950167894, 27600.502777894337, 27588.156018306814, 27619.732461599633, 27639.703783535708, 27655.46021451553]"
844,"[2235.0, 2235.0, 2235.0, 2235.0, 2235.0, 2235.0, 2235.0, 2235.0, 2235.0, 2359.3323546871543, 2235.0, 2235.0, 2235.0, 2327.1483477428555, 2235.0]"
845,"[8360.116617679596, 8367.368949254354, 8616.683851877848, 8623.651355107624, 9370.270080566406, 9485.989207426706, 9494.902901649475, 9974.12469625473, 9932.155065536499, 10496.07487519582, 10520.324306810895, 10289.24926534295, 10740.357661445934, 10881.364032725493, 11699.064447240282]"
846,"[90085.52882671358, 92383.0826441447, 93207.77633388837, 93719.49229240417, 93719.49229240417, 93719.49229240417, 96077.29647159576, 98810.76985200247, 101578.78511746724, 103841.56777064006, 107013.55828444162, 109528.86853218079, 112786.93908055623, 114462.4274333318, 115176.42590999603]"
847,"[19659.69825387001, 19657.399116754532, 19744.711614064872, 19858.4753228724, 20354.033088982105, 20280.48569045961, 20909.793757796288, 20924.19488431886, 21047.191334813833, 20926.745886430144, 20803.92106026411, 21493.258949615993, 21363.846729518846, 21259.47012410499, 21043.65863898769]"
